,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,DN_Mean,DN_Spread_Std,naming_orig
628,-0.3865205949338202,-0.6703433605804813,0.7913242054486765,4,0.010853257054445937,0.5577269875698947,0.8850226928895613,6.0,0.0012090602999693906,6,0.10298927590550264,1.0,0.5,0.16616314199395776,-0.06042296072507558,0.1968219240317253,6.0,2.1660911994884815,0.723404255319149,0.3617021276595745,1.0492428589138476,1.179587357094629,1724454.743202417,1807289.837484657,mipt_alpha_565
629,-0.7948645119554392,-1.1151453223997267,0.9199510464082967,3,0.007362789708631743,0.2175544034408097,0.9701492537313433,7.0,0.0016009504715229822,6,0.11970025097030049,1.0,0.5,0.008941877794336861,-0.15201192250372575,0.2563125419642819,7.0,2.151021162576116,0.7446808510638298,0.5957446808510638,0.9019807032768165,1.1410381942133765,2677804.994038748,1853529.7171769354,mipt_alpha_566
630,-0.6811727232681757,-0.2244251269888352,0.8328282379108434,3,0.004812764209348399,0.7136276513949571,0.9701492537313433,7.0,0.003351498454959213,6,0.06631325894119057,1.0,0.3333333333333333,0.08196721311475419,-0.005961251862891204,0.24820228774833905,7.0,2.159676847930914,0.1276595744680851,0.8723404255319149,0.9142525495799023,1.1420120231248467,2364302.5335320416,1468206.9603927818,mipt_alpha_567
631,-0.32556284951219194,-0.5651324018545321,2.87118280400609,4,0.1008806574819455,-0.13637960153156883,0.5740181268882175,14.0,0.04000000000000001,6,0.13123323410231488,3.0,0.0078125,-0.808446455505279,-0.22473604826546,0.567605315717904,6.0,1.6146515597667657,0.6170212765957447,0.2765957446808511,0.11044661672777344,0.8667304312689701,1397054.1478129714,1736113.7754503062,mipt_alpha_568
632,0.42446843107210824,0.020783042640676264,0.8122023310637665,2,0.006357018160691792,0.2772078525419797,0.5158371040723982,7.0,0.020576131687242795,2,0.050271623480263296,1.0,0.014705882352941176,0.2168674698795181,-0.08584337349397586,0.35080759854254745,7.0,1.8478819810838834,0.723404255319149,0.3829787234042553,1.1412817061869922,1.0487577157815644,20777.25903614458,54262.55353237952,mipt_alpha_569
633,0.06943023740574017,-0.871114214420798,1.059463265132763,4,0.011088795662497025,-0.1141251657584476,0.9552238805970149,13.0,0.003591429267104943,6,0.13276196801929616,3.0,0.1111111111111111,0.33830104321907606,-0.2995529061102832,0.3375077108847524,6.0,2.1339627840495936,0.7446808510638298,0.3191489361702128,0.8958447801252735,1.0770689623772947,3451494.485842027,1905157.1635132798,mipt_alpha_57
634,-0.4469831657256852,-0.17808461350343197,0.8672102726400667,4,0.02279391011899345,-0.0818585206838713,0.9611940298507463,8.0,0.0012174336498660824,6,0.14593280255414018,3.0,0.1111111111111111,0.17585692995529056,-0.3174366616989568,0.31870215484273595,5.0,2.1708858661087467,0.8723404255319149,0.8085106382978723,0.9019807032768165,1.0789590466353964,1645128.614008942,798460.9743177029,mipt_alpha_570
635,-0.6884856292357878,-0.9546776445610003,0.9261824349169469,2,0.013090555212972678,0.489733286432076,0.93202416918429,7.0,0.0005050458952851227,6,0.10781031337104191,2.0,0.5,-0.1689291101055807,-0.12217194570135748,0.26319749923433744,7.0,2.14227036939531,0.723404255319149,0.5531914893617021,0.9019807032768165,1.1299885765822362,1837115.3846153845,1504759.635673645,mipt_alpha_571
636,-0.5974014367190509,-0.8147350528751325,0.940659138024067,3,0.03735409866609232,0.25686738996137537,0.8096676737160121,7.0,0.0031542699724517904,6,0.12417531083080924,4.0,0.3333333333333333,0.5007541478129713,-0.040723981900452455,0.2619195179072359,7.0,2.136421877615336,0.1276595744680851,0.1276595744680851,0.9019807032768165,1.1253885436147721,2834520.6742383107,2746445.8124661692,mipt_alpha_572
637,0.4956579175635054,0.21054610039671973,0.9031114487751833,4,0.032410431620980874,-0.10069813669567379,0.9745042492917847,8.0,0.001872417355371901,6,0.1259737507705417,1.0,0.5,0.30225988700564965,-0.07909604519774016,0.23530058589111827,7.0,2.170307407772876,0.24444444444444444,0.15555555555555556,0.9203884727314453,1.1734299679941251,4883019.491525424,2073063.8451728676,mipt_alpha_573
638,-0.21343726194992585,0.06328320266867171,1.0297669652626995,4,0.019679179399701513,0.15359116078710994,0.9582089552238806,9.0,0.002165068001903651,6,0.14536157088197416,1.0,0.3333333333333333,0.1356184798807749,-0.2235469448584203,0.27329768539800825,6.0,2.130982154915099,0.851063829787234,0.8297872340425532,0.8958447801252735,1.1339499487340903,5388121.907600597,2859022.3751266035,mipt_alpha_574
639,-0.601296966002578,-0.8589817057903831,0.6294858319986573,3,0.02218078267507915,-0.057298725052072313,0.9444444444444444,6.0,0.0006572930955647005,4,0.049402878961973956,5.0,1.0,0.17050691244239635,-0.10138248847926268,0.15051339445381476,5.0,2.1910884553934693,0.14285714285714285,0.8333333333333334,1.5217089415826563,1.1708517239403995,1645631.3364055299,1473699.9960211518,mipt_alpha_575
640,-0.700015472391279,-0.9167289931027685,0.6490332312540081,3,0.039502235991757235,0.5143339222863627,0.9337349397590361,6.0,0.0014032031741423527,6,0.08114460558527628,3.0,0.5,0.2455089820359282,-0.10179640718562877,0.11968446972254936,6.0,2.1958931100075523,0.14634146341463414,0.8536585365853658,1.570796326795,1.21472458021132,1093936.5269461079,965145.134061361,mipt_alpha_576
641,-0.3214688759259893,0.017254961676414604,0.7687177373270241,2,0.012830048009845958,0.024433212812259946,0.9776119402985075,7.0,0.0011554169451251208,6,0.10010068300034353,2.0,0.5,0.22205663189269753,-0.04023845007451565,0.21887049642393255,6.0,2.181130599751542,0.1276595744680851,0.8723404255319149,1.2394564766116798,1.1487024146364966,3820279.8807749627,1623018.338158136,mipt_alpha_577
